24,Eva Simons,14,10,392,2015
25,Armin van Buuren feat. Mr. Probz,15,8,407,2015
26,Jason Derulo,21,6,574,2015
27,Listenbee,14,13,299,2015
28,One Direction,1,15,217,2015
29,Fifth Harmony ft. Kid Ink,9,25,183,2015
30,Martin Garrix ft. Usher,20,10,439,2015
31,Nico & Vinz feat. Kid Ink & Bebe Rexha,2,29,77,2015
32,Kensington,15,23,244,2015
33,Sam Feldt,3,19,230,2015
34,Silentó,2,17,160,2015
35,Years & Years,28,3,811,2015
36,Disclosure ft. Sam Smith,1,27,75,2015
37,Flo Rida feat. Robin Thicke & Verdine White,16,18,191,2015
38,Ed Sheeran,8,33,44,2015
39,Jason Derulo,1,38,7,2015
40,Jess Glynne,18,15,308,2015
1,Nicky Jam & Enrique Iglesias,9,1,693,2015
2,Felix Jaehn feat. Jasmine Thompson,12,1,872,2015
3,Madcon & Ray Dalton,10,3,583,2015
4,Major Lazer x DJ Snake feat. Mø,21,1,1076,2015
5,Lil' Kleine & Ronnie Flex,9,1,425,2015
6,Adam Lambert,11,6,647,2015
7,Kygo feat. Parson James,19,3,836,2015
8,Avicii,10,6,519,2015
9,Lost Frequencies feat. Janieck Devy,4,3,744,2015
10,The Weeknd,7,2,723,2015
11,Jack Ü with Justin Bieber,16,11,549,2015
12,Pitbull ft. Chris Brown,8,9,335,2015
13,Wiz Khalifa featuring Charlie Puth,17,3,640,2015
14,Kenny B,18,1,712,2015
15,Calvin Harris + Disciples,2,1,725,2015
16,Pharrell Williams,4,16,191,2015
17,Lost Frequencies,26,4,881,2015
18,James Bay,12,18,406,2015
19,Afrojack ft. Mike Taylor,5,13,239,2015
20,Eva Simons,13,10,392,2015
21,David Guetta feat. Nicki Minaj, Bebe Rexha & Afrojack,12,12,375,2015
22,Alvaro Soler,3,12,320,2015
23,R.City feat. Adam Levine,3,4,569,2015
24,Jason Derulo,20,6,574,2015
25,Armin van Buuren feat. Mr. Probz,14,8,407,2015
26,Listenbee,13,13,299,2015
27,Martin Garrix ft. Usher,19,10,439,2015
28,Fifth Harmony ft. Kid Ink,8,25,183,2015
29,Axwell & Ingrosso,1,6,452,2015
30,Kensington,14,23,244,2015
31,Years & Years,27,3,811,2015
32,Sam Feldt,2,19,230,2015
33,Nico & Vinz feat. Kid Ink & Bebe Rexha,1,29,77,2015
34,Jess Glynne,17,15,308,2015
35,Flo Rida feat. Robin Thicke & Verdine White,15,18,191,2015
36,Anouk,9,23,107,2015
37,Ed Sheeran,7,33,44,2015
38,Silentó,1,17,160,2015
39,Dotan,22,12,362,2015
40,Martin Solveig & GTA,23,9,497,2015
1,Nicky Jam & Enrique Iglesias,8,1,693,2015
2,Felix Jaehn feat. Jasmine Thompson,11,1,872,2015
3,Lil' Kleine & Ronnie Flex,8,1,425,2015
4,Major Lazer x DJ Snake feat. Mø,20,1,1076,2015
5,Kygo feat. Parson James,18,3,836,2015
6,Adam Lambert,10,6,647,2015
7,Madcon & Ray Dalton,9,3,583,2015
8,Avicii,9,6,519,2015
9,Pitbull ft. Chris Brown,7,9,335,2015
10,Lost Frequencies feat. Janieck Devy,3,3,744,2015
11,Jack Ü with Justin Bieber,15,11,549,2015
12,Kenny B,17,1,712,2015
13,Wiz Khalifa featuring Charlie Puth,16,3,640,2015
14,Lost Frequencies,25,4,881,2015
15,The Weeknd,6,2,723,2015
16,Eva Simons,12,10,392,2015
17,Jason Derulo,19,6,574,2015
18,David Guetta feat. Nicki Minaj, Bebe Rexha & Afrojack,11,12,375,2015
19,James Bay,11,18,406,2015
20,Pharrell Williams,3,16,191,2015
21,Armin van Buuren feat. Mr. Probz,13,8,407,2015
22,Listenbee,12,13,299,2015
23,Afrojack ft. Mike Taylor,4,13,239,2015
24,Alvaro Soler,2,12,320,2015
25,Martin Garrix ft. Usher,18,10,439,2015
26,Fifth Harmony ft. Kid Ink,7,25,183,2015
27,R.City feat. Adam Levine,2,4,569,2015
28,Kensington,13,23,244,2015
29,Calvin Harris + Disciples,1,1,725,2015
30,Years & Years,26,3,811,2015
31,Jess Glynne,16,15,308,2015
32,Martin Solveig & GTA,22,9,497,2015
33,Flo Rida feat. Robin Thicke & Verdine White,14,18,191,2015
34,Anouk,8,23,107,2015
35,Ed Sheeran,6,33,44,2015
36,Sam Feldt,1,19,230,2015
37,Dotan,21,12,362,2015
38,Maroon 5,5,30,35,2015
39,Natalie la Rose featuring Jeremih,17,12,297,2015
40,Omi,29,1,849,2015
1,Nicky Jam & Enrique Iglesias,7,1,693,2015
2,Felix Jaehn feat. Jasmine Thompson,10,1,872,2015
3,Lil' Kleine & Ronnie Flex,7,1,425,2015
4,Major Lazer x DJ Snake feat. Mø,19,1,1076,2015
5,Kygo feat. Parson James,17,3,836,2015
6,Avicii,8,6,519,2015
7,Adam Lambert,9,6,647,2015
8,Madcon & Ray Dalton,8,3,583,2015
9,Kenny B,16,1,712,2015
10,Lost Frequencies,24,4,881,2015
11,Pitbull ft. Chris Brown,6,9,335,2015
12,Eva Simons,11,10,392,2015
13,Wiz Khalifa featuring Charlie Puth,15,3,640,2015
14,David Guetta feat. Nicki Minaj, Bebe Rexha & Afrojack,10,12,375,2015
15,Jack Ü with Justin Bieber,14,11,549,2015
16,Jason Derulo,18,6,574,2015
17,Armin van Buuren feat. Mr. Probz,12,8,407,2015
18,The Weeknd,5,2,723,2015
19,James Bay,10,18,406,2015
20,Pharrell Williams,2,16,191,2015
21,Martin Garrix ft. Usher,17,10,439,2015
22,Listenbee,11,13,299,2015
23,Years & Years,25,3,811,2015
24,Afrojack ft. Mike Taylor,3,13,239,2015
25,Fifth Harmony ft. Kid Ink,6,25,183,2015
26,Jess Glynne,15,15,308,2015
27,Kensington,12,23,244,2015
28,Lost Frequencies feat. Janieck Devy,2,3,744,2015
29,Martin Solveig & GTA,21,9,497,2015
30,Maroon 5,4,30,35,2015
31,Anouk,7,23,107,2015
32,R.City feat. Adam Levine,1,4,569,2015
33,Ed Sheeran,5,33,44,2015
34,Natalie la Rose featuring Jeremih,16,12,297,2015
35,Dotan,20,12,362,2015
36,Flo Rida feat. Robin Thicke & Verdine White,13,18,191,2015
37,Alvaro Soler,1,12,320,2015
38,John Newman,4,28,34,2015
39,Omi,28,1,849,2015
40,Taylor Swift featuring Kendrick Lamar,5,33,20,2015
1,Felix Jaehn feat. Jasmine Thompson,9,1,872,2015
2,Nicky Jam & Enrique Iglesias,6,1,693,2015
3,Lil' Kleine & Ronnie Flex,6,1,425,2015
4,Major Lazer x DJ Snake feat. Mø,18,1,1076,2015
5,Kygo feat. Parson James,16,3,836,2015
6,Kenny B,15,1,712,2015
7,Lost Frequencies,23,4,881,2015
8,Adam Lambert,8,6,647,2015
9,Avicii,7,6,519,2015
10,Eva Simons,10,10,392,2015
11,Wiz Khalifa featuring Charlie Puth,14,3,640,2015
12,David Guetta feat. Nicki Minaj, Bebe Rexha & Afrojack,9,12,375,2015
13,Pitbull ft. Chris Brown,5,9,335,2015
14,Jason Derulo,17,6,574,2015
15,Madcon & Ray Dalton,7,3,583,2015
16,Years & Years,24,3,811,2015
17,Armin van Buuren feat. Mr. Probz,11,8,407,2015
18,James Bay,9,18,406,2015
19,Jack Ü with Justin Bieber,13,11,549,2015
20,Martin Garrix ft. Usher,16,10,439,2015
21,The Weeknd,4,2,723,2015
22,Listenbee,10,13,299,2015
23,Jess Glynne,14,15,308,2015
24,Kensington,11,23,244,2015
25,Pharrell Williams,1,16,191,2015
26,Fifth Harmony ft. Kid Ink,5,25,183,2015
27,Anouk,6,23,107,2015
28,Martin Solveig & GTA,20,9,497,2015
29,Afrojack ft. Mike Taylor,2,13,239,2015
30,Maroon 5,3,30,35,2015
31,Dotan,19,12,362,2015
32,Natalie la Rose featuring Jeremih,15,12,297,2015
33,John Newman,3,28,34,2015
34,Flo Rida feat. Robin Thicke & Verdine White,12,18,191,2015
35,Disclosure ft. Gregory Porter,2,35,9,2015
36,Ed Sheeran,4,33,44,2015
37,Lost Frequencies feat. Janieck Devy,1,3,744,2015
38,Omi,27,1,849,2015
39,Taylor Swift featuring Kendrick Lamar,4,33,20,2015
40,Rihanna and Kanye West and Paul McCartney,24,2,670,2015
1,Lil' Kleine & Ronnie Flex,5,1,425,2015
2,Felix Jaehn feat. Jasmine Thompson,8,1,872,2015
3,Major Lazer x DJ Snake feat. Mø,17,1,1076,2015
4,Kygo feat. Parson James,15,3,836,2015
5,Nicky Jam & Enrique Iglesias,5,1,693,2015
6,Kenny B,14,1,712,2015
7,Lost Frequencies,22,4,881,2015
8,Adam Lambert,7,6,647,2015
9,Wiz Khalifa featuring Charlie Puth,13,3,640,2015
10,Eva Simons,9,10,392,2015
11,Avicii,6,6,519,2015
12,Jason Derulo,16,6,574,2015
13,David Guetta feat. Nicki Minaj, Bebe Rexha & Afrojack,8,12,375,2015
14,Years & Years,23,3,811,2015
15,Madcon & Ray Dalton,6,3,583,2015
16,Pitbull ft. Chris Brown,4,9,335,2015
17,Armin van Buuren feat. Mr. Probz,10,8,407,2015
18,James Bay,8,18,406,2015
19,Martin Garrix ft. Usher,15,10,439,2015
20,Jack Ü with Justin Bieber,12,11,549,2015
21,Jess Glynne,13,15,308,2015
22,Listenbee,9,13,299,2015
23,Kensington,10,23,244,2015
24,Anouk,5,23,107,2015
25,The Weeknd,3,2,723,2015
26,Martin Solveig & GTA,19,9,497,2015
27,Fifth Harmony ft. Kid Ink,4,25,183,2015
28,John Newman,2,28,34,2015
29,Natalie la Rose featuring Jeremih,14,12,297,2015
30,Dotan,18,12,362,2015
31,Afrojack ft. Mike Taylor,1,13,239,2015
32,Flo Rida feat. Robin Thicke & Verdine White,11,18,191,2015
33,Taylor Swift featuring Kendrick Lamar,3,33,20,2015
34,Maroon 5,2,30,35,2015
35,Rihanna and Kanye West and Paul McCartney,23,2,670,2015
36,Ed Sheeran,3,33,44,2015
37,Omi,26,1,849,2015
38,Disclosure ft. Gregory Porter,1,35,9,2015
39,Ellie Goulding,24,2,614,2015
40,Kygo feat. Conrad,29,3,792,2014
